smiles,property
Brc1cc2c(NC(=O)C3CC3)n[nH]c2nc1c4cccs4,7.41
Oc1cccc(c1)c2ccc3c(NC(=O)C4CC4)n[nH]c3n2,8.1
CCN1CCN(CCCC(=O)Nc2n[nH]c3nc(c(Br)cc23)c4ccc(O)cc4)CC1,8.4
Oc1ccc(cc1)c2nc3[nH]nc(NC(=O)C4CC4)c3cc2c5ccccc5,7.62
Oc1ccc(cc1Cl)c2ccc3c(NC(=O)C4CC4)n[nH]c3n2,8.15
Oc1ccc(cc1Br)c2ccc3c(NC(=O)C4CC4)n[nH]c3n2,8.3
Oc1ccc(cc1)c2ccc3c(NC(=O)C4CC4)n[nH]c3n2,8.1
Oc1ccc(cc1)c2nc3[nH]nc(NC(=O)C4CC4)c3cc2Br,9.1
Brc1cc2c(NC(=O)C3CC3)n[nH]c2nc1c4ccccc4,7.12
CCN1CCN(CCCCC(=O)Nc2n[nH]c3nnc(cc23)c4ccccc4)CC1,8.3
CN1CCC(CC1)C(=O)Nc2n[nH]c3nnc(cc23)c4ccccc4,8.05
O=C(CCCN1CCOCC1)Nc2n[nH]c3nnc(cc23)c4ccccc4,8.3
CCN1CCN(CCCC(=O)Nc2n[nH]c3nnc(cc23)c4ccccc4)CC1,8.15
O=C(CCCN1CCCC1)Nc2n[nH]c3nnc(cc23)c4ccccc4,7.96
CN(C)CCCC(=O)Nc1n[nH]c2nnc(cc12)c3ccccc3,7.66
CCCC(=O)Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,6.16
CCCC(=O)Nc1n[nH]c2cnc(nc12)c3ccccc3,5.57
CCCC(=O)Nc1n[nH]c2cnc(cc12)c3ccccc3,8.15
CCCC(=O)Nc1n[nH]c2ccc(cc12)c3ccccc3,7.0
COc1ccc(cc1)C2=C(N3CCc4ccccc34)C(=O)NC2=O,6.16
Clc1ccc(cc1)C2=C(N3CCc4ccccc34)C(=O)NC2=O,5.85
[O-][N+](=O)c1cccc(c1)C2=C(N3CCc4ccccc34)C(=O)NC2=O,6.79
Clc1cccc(c1)C2=C(N3CCc4ccccc34)C(=O)NC2=O,6.34
[O-][N+](=O)c1ccccc1C2=C(N3CCc4ccccc34)C(=O)NC2=O,6.88
COc1ccccc1C2=C(N3CCc4ccccc34)C(=O)NC2=O,6.73
Clc1ccccc1C2=C(N3CCc4ccccc34)C(=O)NC2=O,6.47
CN(C1=C(C(=O)NC1=O)c2ccc(Cl)cc2)c3ccccc3,5.64
CN(C1=C(C(=O)NC1=O)c2cccc(c2)[N+](=O)[O-])c3ccccc3,5.85
CN(C1=C(C(=O)NC1=O)c2ccccc2)c3ccccc3,5.58
CSc1ccc(NC2=C(C(=O)NC2=O)c3ccc(cc3)[N+](=O)[O-])cc1,6.41
Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3ccc(cc3)[N+](=O)[O-])cc1Cl,7.15
COc1ccc(cc1)C2=C(Nc3ccc(SC)cc3)C(=O)NC2=O,6.61
COc1ccc(cc1)C2=C(Nc3cccc(c3)C(=O)O)C(=O)NC2=O,6.67
COc1ccc(cc1)C2=C(Nc3cc(Cl)c(O)c(Cl)c3)C(=O)NC2=O,7.08
COc1ccc(cc1)C2=C(Nc3cccc(O)c3)C(=O)NC2=O,6.32
COc1ccc(cc1)C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O,6.81
COc1ccc(cc1)C2=C(Nc3ccccc3)C(=O)NC2=O,6.41
CSc1ccc(NC2=C(C(=O)NC2=O)c3ccc(Cl)cc3)cc1,6.28
OC(=O)c1cc(NC2=C(C(=O)NC2=O)c3ccc(Cl)cc3)ccc1Cl,6.96
OC(=O)c1cccc(NC2=C(C(=O)NC2=O)c3ccc(Cl)cc3)c1,6.73
Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3ccc(Cl)cc3)cc1Cl,7.04
Oc1ccc(NC2=C(C(=O)NC2=O)c3ccc(Cl)cc3)cc1Cl,6.76
Oc1ccc(NC2=C(C(=O)NC2=O)c3ccc(Cl)cc3)cc1,6.5
Oc1cccc(NC2=C(C(=O)NC2=O)c3ccc(Cl)cc3)c1,6.39
Clc1ccc(cc1)C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O,6.35
Clc1ccc(cc1)C2=C(Nc3ccccc3)C(=O)NC2=O,6.29
CSc1ccc(NC2=C(C(=O)NC2=O)c3cccc(c3)[N+](=O)[O-])cc1,6.82
OC(=O)c1cc(NC2=C(C(=O)NC2=O)c3cccc(c3)[N+](=O)[O-])ccc1Cl,7.58
OC(=O)c1cccc(NC2=C(C(=O)NC2=O)c3cccc(c3)[N+](=O)[O-])c1,7.1
Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3cccc(c3)[N+](=O)[O-])cc1Cl,7.7
Oc1ccc(NC2=C(C(=O)NC2=O)c3cccc(c3)[N+](=O)[O-])cc1Cl,7.23
Oc1ccc(NC2=C(C(=O)NC2=O)c3cccc(c3)[N+](=O)[O-])cc1,6.91
Oc1cccc(NC2=C(C(=O)NC2=O)c3cccc(c3)[N+](=O)[O-])c1,6.63
[O-][N+](=O)c1cccc(c1)C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O,7.16
[O-][N+](=O)c1cccc(c1)C2=C(Nc3ccccc3)C(=O)NC2=O,6.85
COc1cccc(c1)C2=C(Nc3ccc(SC)cc3)C(=O)NC2=O,6.69
COc1cccc(c1)C2=C(Nc3ccc(Cl)c(c3)C(=O)O)C(=O)NC2=O,7.07
COc1cccc(c1)C2=C(Nc3cccc(c3)C(=O)O)C(=O)NC2=O,6.71
COc1cccc(c1)C2=C(Nc3cc(Cl)c(O)c(Cl)c3)C(=O)NC2=O,6.85
COc1cccc(c1)C2=C(Nc3cccc(O)c3)C(=O)NC2=O,6.33
COc1cccc(c1)C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O,6.59
CSc1ccc(NC2=C(C(=O)NC2=O)c3cccc(Cl)c3)cc1,6.27
OC(=O)c1cccc(NC2=C(C(=O)NC2=O)c3cccc(Cl)c3)c1,6.87
Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3cccc(Cl)c3)cc1Cl,7.24
Oc1ccc(NC2=C(C(=O)NC2=O)c3cccc(Cl)c3)cc1Cl,7.03
Oc1cccc(NC2=C(C(=O)NC2=O)c3cccc(Cl)c3)c1,5.83
OC(=O)c1cc(NC2=C(C(=O)NC2=O)c3ccccc3[N+](=O)[O-])ccc1Cl,7.55
Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3ccccc3[N+](=O)[O-])cc1Cl,7.28
Oc1cccc(NC2=C(C(=O)NC2=O)c3ccccc3[N+](=O)[O-])c1,6.6
[O-][N+](=O)c1ccccc1C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O,6.98
COc1ccccc1C2=C(Nc3ccc(SC)cc3)C(=O)NC2=O,6.96
COc1ccccc1C2=C(Nc3cc(Cl)c(O)c(Cl)c3)C(=O)NC2=O,7.09
COc1ccccc1C2=C(Nc3ccc(O)c(Cl)c3)C(=O)NC2=O,6.86
COc1ccccc1C2=C(Nc3cccc(O)c3)C(=O)NC2=O,6.59
COc1ccccc1C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O,6.94
COc1ccccc1C2=C(Nc3ccccc3)C(=O)NC2=O,6.67
CSc1ccc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)cc1,6.79
OC(=O)c1cc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)ccc1Cl,7.13
OC(=O)c1cccc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)c1,6.87
Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)cc1Cl,7.03
Oc1ccc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)cc1Cl,6.82
Oc1cccc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)c1,6.43
Clc1cccc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)c1,6.71
Clc1ccccc1C2=C(Nc3ccccc3)C(=O)NC2=O,6.67
CSc1ccc(NC2=C(C(=O)NC2=O)c3ccccc3)cc1,6.39
OC(=O)c1cc(NC2=C(C(=O)NC2=O)c3ccccc3)ccc1Cl,6.84
OC(=O)c1cccc(NC2=C(C(=O)NC2=O)c3ccccc3)c1,6.54
Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3ccccc3)cc1Cl,6.83
Oc1cccc(NC2=C(C(=O)NC2=O)c3ccccc3)c1,6.15
Clc1cccc(NC2=C(C(=O)NC2=O)c3ccccc3)c1,6.52
NC1CCN(CC1)c2ncnc3[nH]ccc23,4.82
NCC1CCN(CC1)c2ncnc3[nH]ccc23,4.96
NC1(Cc2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]ccc34,6.18
NC1(CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.22
NCC1(Cc2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]ccc34,6.35
NCC1(Cc2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]cnc34,5.77
NCC1(CCN(CC1)c2ccnc3[nH]ccc23)c4ccc(Cl)cc4,5.85
NCC1(CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.23
NCC1(CCN(CC1)c2ncnc3[nH]cnc23)c4ccc(Cl)cc4,5.89
NC(C1CCN(CC1)c2ccnc3[nH]ccc23)c4ccc(Cl)cc4,6.23
NC(C1CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.23
Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1,4.82
O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,5.09
Cc1ccc(cc1C)N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,4.8
O=C(NCCCN1CCN(CC1)c2ccccc2)c3onc(n3)c4ccncc4,5.3
Clc1cccc(c1)N2CCN(CCCNC(=O)c3onc(n3)c4ccncc4)CC2,5.4
CC1CN(CCCNC(=O)c2onc(n2)c3ccncc3)CCN1c4cccc(C)c4,5.95
Cc1ccc(cc1C)N2CCN(CCCNC(=O)c3onc(n3)c4cncnc4)CC2,5.46
Cc1ccc(Cl)cc1N2CCN(CCCNC(=O)c3onc(n3)c4cncnc4)CC2,5.46
Cc1ccc(C)c(c1)N2CCN(CCCNC(=O)c3onc(n3)c4cncnc4)CC2,5.47
Cc1ccc(N2CCN(CCCNC(=O)c3onc(n3)c4cncnc4)CC2)c(C)c1,5.52
Fc1ccccc1N2CCN(CCCNC(=O)c3onc(n3)c4cncnc4)CC2,5.52
CC1CN(CCN1CCCNC(=O)c2onc(n2)c3cncnc3)c4cccc(C)c4,5.58
Cc1ccc(Cl)cc1N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,5.7
Fc1ccccc1N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,5.83
Cc1ccc(N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2)c(C)c1,5.84
Cc1ccc(cc1)N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,5.88
Cc1cccc(c1)N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,5.97
Cc1cc(C)cc(c1)N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,6.05
Clc1cccc(c1)N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,6.05
Cc1ccc(C)c(c1)N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,6.07
O=C(NCCCN1CCN(CC1)c2ccccc2)c3onc(n3)c4cccnc4,6.07
CC1CN(CCCNC(=O)c2onc(n2)c3cccnc3)CCN1c4cccc(C)c4,4.72
Cc1ccccc1N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,6.15
CC1CN(CCN1CCCNC(=O)c2onc(n2)c3cccnc3)c4cccc(C)c4,6.7
Cc1cccc(N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2)c1C,6.2
COc1ccccc1N2CCN(CCCNC(=O)c3onc(n3)c4cccnc4)CC2,4.64
CC(C)(C)N1C(=O)N(c2ccccc2)c3nc(Nc4ccccc4)ncc13,5.62
OC(=O)c1ccc(Nc2ncc3NC(=O)N(c4ccccc4)c3n2)cc1,5.4
CN1C(=O)N(c2ccccc2)c3nc(Nc4ccccc4)ncc13,5.77
CC(C)N1C(=O)N(c2ccccc2)c3nc(Nc4ccccc4)ncc13,5.54
OC(=O)c1ccc(Nc2ncc(c(Nc3ccccc3)n2)[N+](=O)[O-])cc1,6.82
OC(=O)c1ccc(Nc2ncc3NC(=O)CN(c4ccccc4)c3n2)cc1,5.46
OC(=O)c1ccc(Nc2ncc3c(Cl)nn(c4ccccc4)c3n2)cc1,6.75
COc1nn(c2ccccc2)c3nc(Nc4ccc(cc4)C(=O)O)ncc13,6.12
CN1N(c2ccccc2)c3nc(Nc4ccc(cc4)C(=O)O)ncc3C1=O,6.02
OC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,5.38
OC(=O)c1ccc(Nc2ncc(c(Nc3ccccc3)n2)C(F)(F)F)cc1,6.31
OC(=O)c1ccc(Nc2ncc(C3C=NN=N3)c(Nc4ccccc4)n2)cc1,5.93
OC(=O)c1ccc(Nc2ncc(c(Nc3ccccc3)n2)c4ccncc4)cc1,6.27
OC(=O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,5.5
O[C@@H]1CC[C@H](CC1)Nc2ncc(Cl)c(NC34CC5CC(CC(O)(C5)C3)C4)n2,6.64
O[C@@H]1CC[C@H](CC1)Nc2ncc(Br)c(NC34CC5CC(CC(O)(C5)C3)C4)n2,6.9
O[C@@H]1CC[C@H](CC1)Nc2ncc(c(NC34CC5CC(CC(O)(C5)C3)C4)n2)C(F)(F)F,7.39
O[C@@H]1CC[C@H](CC1)Nc2ncc3nnn(c3n2)C45CC6CC(CC(O)(C6)C4)C5,6.13
O[C@@H]1CC[C@H](CC1)Nc2ncc(c(NC34CC5CC(CC(O)(C5)C3)C4)n2)[N+](=O)[O-],6.7
OC(=O)COc1ccc(Nc2ncc3nnn(c3n2)C45CC6CC(CC(O)(C6)C4)C5)cc1,6.77
OC(=O)CCc1ccc(Nc2ncc(c(NC34CC5CC(CC(C5)C3)C4)n2)[N+](=O)[O-])cc1,6.98
OC(=O)c1ccc(Nc2ncc3nnn(c3n2)C45CC6CC(CC(O)(C6)C4)C5)cc1,7.29
OC(=O)c1ccc(Nc2ncc3nnn(c3n2)C45CC6CC(CC(C6)C4)C5)cc1,7.12
OC(=O)c1ccc(Nc2ncc(c(NC34CC5CC(CC(C5)C3)C4)n2)[N+](=O)[O-])cc1,7.58
O=C1OC(Nc2ncc3nnn(c4ccccc4)c3n2)c5ccccc15,7.64
COC(=O)COc1ccc(Nc2ncc3nnn(c4ccccc4)c3n2)cc1,6.32
OC(=O)COc1ccc(Nc2ncc3nnn(c4ccccc4)c3n2)cc1,7.89
OC(=O)COc1ccc(Nc2ncc(c(Nc3ccccc3)n2)[N+](=O)[O-])cc1,7.04
OC(=O)\C=C/c1ccc(Nc2ncc3nnn(c4ccccc4)c3n2)cc1,8.15
O[C@@H]1CC[C@H](CC1)Nc2ncc3nnn(c4ccccc4)c3n2,6.55
O[C@@H]1CC[C@H](CC1)Nc2ncc(c(Nc3ccccc3)n2)[N+](=O)[O-],6.55
OC(=O)CCc1ccc(Nc2ncc3nnn(c4ccccc4)c3n2)cc1,7.62
OC(=O)c1ccc(Nc2ncc3nnn(c4ccccc4)c3n2)cc1,7.31
N(c1ccccc1)c2ncc3nnn(c4ccccc4)c3n2,6.2
[O-][N+](=O)c1cnc(Nc2ccccc2)nc1Nc3ccccc3,5.55
OC(=O)c1ccc(Nc2ncc(c(NC34CC5CC(CC(O)(C5)C3)C4)n2)[N+](=O)[O-])cc1,8.52
Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2,6.84
O=C(NC1CC1)Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3,9.0
C1CC1Nc2nccc(n2)c3cnn4ncccc34,5.8
COc1ccc2c(cnn2n1)c3ccnc(NC4CC4)n3,4.6
C1CCC(C1)Nc2ccc3c(cnn3n2)c4ccnc(NC5CC5)n4,4.6
C=Cc1ccc2c(cnn2n1)c3ccnc(NC4CC4)n3,5.5
C1CN(CCO1)c2ccc3c(cnn3n2)c4ccnc(NC5CC5)n4,4.6
C1CCN(C1)c2ccc3c(cnn3n2)c4ccnc(NC5CC5)n4,4.6
Oc1ccc2c(cnn2n1)c3ccnc(NC4CC4)n3,4.6
CC(C)Oc1ccc2c(cnn2n1)c3ccnc(NC4CC4)n3,4.6
Clc1ccc(CNc2nccc(n2)c3cnn4ncccc34)cc1,5.0
C(CNc1nccc(n1)c2cnn3ncccc23)CN4CCOCC4,4.5
CN1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnn5ncccc45)cc2C(F)(F)F,7.8
CCN(CC)Cc1cccc(Nc2nccc(n2)c3cnn4ncccc34)c1,7.1
[O-][N+](=O)c1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1,8.3
[O-][N+](=O)c1cccc(Nc2nccc(n2)c3cnn4ncccc34)c1,8.7
N#Cc1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1,8.3
N#Cc1cccc(Nc2nccc(n2)c3cnn4ncccc34)c1,8.0
N(c1cccc(c1)c2cocn2)c3nccc(n3)c4cnn5ncccc45,8.1
NC(=O)c1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1,7.7
OC(=O)c1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1,7.3
CCN(CC)CCNC(=O)c1cccc(Nc2nccc(n2)c3cnn4ncccc34)c1,7.7
CC(C)Oc1ccc2c(cnn2n1)c3ccnc(Nc4ccc(cc4)N5CCN(C)CC5)n3,6.07
CN(C)CC(O)COc1ccc(Nc2nccc(n2)c3cnn4nc(ccc34)N5CCOCC5)cc1,6.16
CN1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnn5ncccc45)cc2,6.7
Fc1ccc(cc1)c2nn3ccccc3c2c4ccncc4,5.66
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5ccccc15,7.46
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(CO)ccc34)c5cc(F)ccc15,9.46
COCc1ccc2c(coc2c1)C3=C(C(=O)NC3=O)c4cn(C)c5ccc(F)cc45,7.62
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(O)ccc34)c5cc(F)ccc15,8.46
COc1cccc2c(coc12)C3=C(C(=O)NC3=O)c4cn(C)c5cc(I)c(F)cc45,6.61
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5cc(F)c(Cl)cc15,6.74
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(CO)ccc34)c5cc(F)c(Cl)cc15,9.02
COc1ccc2c(coc2c1)C3=C(C(=O)NC3=O)c4cn(C)c5cc(Cl)c(F)cc45,6.06
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(OCC5CC5)ccc34)c6cc(F)c(Cl)cc16,5.89
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(OCC5CCC5)ccc34)c6cc(F)c(Cl)cc16,5.39
COc1cccc2c(coc12)C3=C(C(=O)NC3=O)c4cn(C)c5cc(Cl)c(F)cc45,6.58
COc1cccc2c(coc12)C3=C(C(=O)NC3=O)c4cn(C)c5cc(c(F)cc45)c6ccc(Cl)cc6,5.14
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5cc(Br)ccc15,7.68
COc1cccc2c(coc12)C3=C(C(=O)NC3=O)c4cn(C)c5ccc(Br)cc45,8.12
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(CO)ccc34)c5cc(Br)ccc15,9.29
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(OCC#C)ccc34)c5cc(Br)ccc15,7.6
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(OCC=C)ccc34)c5cc(Br)ccc15,7.32
COc1ccc(COc2ccc3c(coc3c2)C4=C(C(=O)NC4=O)c5cn(C)c6ccc(Br)cc56)cc1,6.47
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccc(F)cc34)c5cc(Cl)ccc15,7.38
COc1cccc2c(coc12)C3=C(C(=O)NC3=O)c4cn(C)c5c(Br)cc(Br)cc45,7.05
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5cc(I)ccc15,7.46
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccc(F)cc34)c5cc(I)ccc15,6.75
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(CO)ccc34)c5cc(ccc15)C#N,7.88
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5cc(ccc15)C6CC6,6.63
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccc(F)cc34)c5cc(ccc15)C#CC6CC6,7.79
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccc(F)cc34)c5cc6OCOc6cc15,6.15
COc1cc2c(cn(C)c2cc1Cl)C3=C(C(=O)NC3=O)c4coc5ccccc45,6.36
COc1cc2c(cn(C)c2cc1I)C3=C(C(=O)NC3=O)c4coc5ccccc45,6.65
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5ccc(O)cc15,7.82
COc1cccc2c(coc12)C3=C(C(=O)NC3=O)c4cn(C)c5cc(ccc45)C(F)(F)F,6.08
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5cccc(CO)c15,8.27
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(CO)ccc34)c5cccc(CO)c15,8.29
COCc1cccc2c(cn(C)c12)C3=C(C(=O)NC3=O)c4coc5ccccc45,9.64
COCc1cccc2c(cn(C)c12)C3=C(C(=O)NC3=O)c4coc5cc(CO)ccc45,9.14
CCOC(=O)CCc1cccc2c(cn(C)c12)C3=C(C(=O)NC3=O)c4coc5ccccc45,7.99
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5cccc(CCC(=O)O)c15,8.92
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5cccc(O)c15,7.26
Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(F)c(F)cc34)c5ccc6ccccc6c15,6.5
COc1ccc(cc1O)c2csc3C(=O)c4cccn4c23,5.82
COc1ccc(cc1O)c2c[nH]c3C(=O)c4cccn4c23,4.96
COc1ccc(cc1OCc2ccccc2)c3c[nH]c4\C(=N/O)\c5cccn5c34,4.77
COc1ccc(cc1O)c2c[nH]c3\C(=N/O)\c4cccn4c23,5.26
NC[C@H](Cc1cccc(F)c1)NC(=O)c2cc(Br)c(s2)c3ccnc4[nH]ccc34,4.7
Cc1cc(Nc2nc(nc3ccccc23)c4ccccc4)n[nH]1,7.66
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c4ccccc4n2)cc1,5.99
O[C@@H]1CC[C@H](CC1)c2n[nH]cc2c3ccnc(NC4CCCC4)n3,5.72
CCN1C(=O)C(C)(C)c2cc3[nH]c4c(CCCc5c(C)n[nH]c45)c3cc12,5.11
O=C1NC=Nc2[nH]c(cc12)c3ccnc(\C=C\c4ccc(CN5CCOCC5)cc4)c3,6.52
CN(C)CCOc1ccc(\C=C\c2cc(ccn2)c3cc4C(=O)NC=Nc4[nH]3)cc1,6.28
COc1ccc(CSc2oc(nn2)c3ccc4OCOc4c3)cc1F,7.19
COc1ccc(CSc2oc(nn2)c3ccc4OCCc4c3)cc1F,7.36
C(Sc1oc(nn1)c2ccc3OCCc3c2)c4ccccc4,6.68
Fc1cccc(CSc2oc(nn2)c3ccc4OCCc4c3)c1,7.27
COc1ccc(CSc2oc(nn2)c3ccc4OCCc4c3)cc1,6.66
Clc1cccc(CSc2oc(nn2)c3ccc4OCCc4c3)c1,7.03
Clc1ccccc1CSc2oc(nn2)c3ccc4OCCc4c3,6.7
Clc1ccc(CSc2oc(nn2)c3ccc4OCCc4c3)cc1,6.55
N#Cc1cccc(CSc2oc(nn2)c3ccc4OCCc4c3)c1,7.04
FC(F)(F)c1cccc(CSc2oc(nn2)c3ccc4OCCc4c3)c1,7.17
COC(=O)c1cccc(CSc2oc(nn2)c3ccc4OCCc4c3)c1,6.2
COc1ccc(CSc2oc(nn2)c3ccc4OCCc4c3)cc1Cl,7.89
COc1ccc(CSc2oc(nn2)c3ccc4OCCc4c3)cc1C#N,7.55
COc1ccc(CSc2oc(nn2)c3ccc4OCCc4c3)cc1C(F)(F)F,8.24
Fc1cccc(CCc2oc(nn2)c3ccc4OCCc4c3)c1,6.47
Fc1cccc(CNc2oc(nn2)c3ccc4OCCc4c3)c1,6.48
Fc1cccc(SCc2oc(nn2)c3ccc4OCCc4c3)c1,6.17
COc1ccc(CSc2oc(nn2)c3ccc4occc4c3)cc1C(F)(F)F,8.31
COc1ccc(CSc2oc(nn2)c3ccc4ncsc4c3)cc1C(F)(F)F,8.51
COc1ccc(CSc2oc(nn2)c3ccc4[nH]ncc4c3)cc1C(F)(F)F,7.8
COc1ccc(CSc2oc(nn2)C3=CC=C4NC=CN4C3)cc1C(F)(F)F,8.19
COc1ccc(CSc2oc(nn2)c3ccc4ncccc4c3)cc1C(F)(F)F,7.75
COc1ccc(cc1)c2coc3ccc(cc23)c4oc(SCc5ccc(OC)c(c5)C(F)(F)F)nn4,7.6
COc1ccc(cc1)c2coc3ccc(cc23)c4oc(SCc5cccc(c5)C(F)(F)F)nn4,8.08
COc1ccc(cc1)c2coc3ccc(cc23)c4oc(SCc5cccc(c5)C#N)nn4,8.46
COc1ccc(cc1)n2cnc3ccc(cc23)c4oc(SCc5ccc(OC)c(c5)C(F)(F)F)nn4,8.07
COc1ccc(cc1)n2cnc3ccc(cc23)c4oc(SCc5cccc(c5)C(F)(F)F)nn4,8.6
COc1ccc(cc1)n2cnc3ccc(cc23)c4oc(SCc5cccc(c5)C#N)nn4,8.64
Cn1cnc2ccc(cc12)c3oc(SCc4cccc(c4)C(F)(F)F)nn3,8.03
[O-][N+](=O)c1ccc(NCCNc2ncc(c3ncc[nH]3)c(n2)c4ccc(Cl)cc4Cl)nc1,10.05
ClCCN1C(=O)SN(C1=O)c2ccccc2,6.26
CCOC(=O)CN1SC(=O)N(C1=O)c2cccc(c2)C(=O)OCC,6.33
CCOC(=O)CN1SC(=O)N(C1=O)c2ccc(cc2)C(=O)OCC,6.0
Fc1ccc(CN2C(=O)SN(CCc3ccccc3)C2=O)cc1,5.73
CCOC(=O)CN1SC(=O)N(CC(=O)N2CCCCC2)C1=O,6.27
O[C@@H]1CC[C@H](CC1)Nc2ccc3nnc(c4cccc(c4)C(F)(F)F)n3n2,6.64
FC(F)(F)c1cccc(c1)c2nnc3ccc(NC4CCNCC4)nn23,5.54
Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCSC(=N)N)c4ccccc34)c5ccccc15,8.52
COc1cc(C2=C(C(=O)NC2=O)c3cn(CCN4CCN(C)CC4)c5ccccc35)c6occc6c1,9.85
CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(nc23)c4ccc(F)cc4Cl)cc1,8.7
Cn1cc(C2=C(C(=O)NC2=O)c3cc(Cl)ccc3Cl)c4ccccc14,8.15
CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(nc23)c4ccc(Cl)cc4Cl)cc1,7.52
CCCCNc1nccc(n1)C2=NNC(=O)C(=C2)C(=O)NCCCc3cccnc3,7.44
Oc1ccc(cc1F)C2=NNC(=O)C(=C2)C(=O)NCc3ccc(Cl)cc3,7.41
