smiles,property
Nc1n[nH]c2cccc(c3ccc(NC(=O)Nc4cc(CO)ccc4F)cc3)c12,5.6
CN(Cc1cc(Cl)c(O)c2ncccc12)C3CCCCC3,5.8
O=C(Nc1cc2C(=O)NN=Cc3c[nH]c(c1)c23)C4CC4c5ccccc5,7.0
Nc1ncnc2c1c(cn2C3CCC(CC3)N4CCCC4)c5cccc(OCc6ccccc6)c5,5.7
Cc1cccc(NC(=O)Nc2ccc(cc2)c3coc4ncnc(N)c34)c1,6.5
Cc1n[nH]c2ccc(cc12)c3cncc(OCC(CN)Cc4ccccc4)c3,5.3
Fc1cc2nccc(NC(=O)Nc3cccc(n3)C(F)(F)F)c2cc1F,5.5
NC(=O)c1cc(c2cccs2)n3nccc3n1,4.2
CC1(O)CC(C1)c2nc(c3ccc4ccc(nc4c3)c5ccccc5)c6c(N)nccn26,5.3
CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,7.6
Clc1ccc2NC(=O)n3ncnc3c2c1,4.2
CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC6CCOCC6)c2,6.6
NC(=O)C1=CN(c2ccc(O)cc2Cl)c3cc(ccc3C1=O)c4ccncc4,5.4
Cn1cc(c2cc3nc(Br)cnc3[nH]2)c4cc(F)ccc14,6.3
CC(C)NC1=NNC(=O)C1=Cc2cc3ccccc3[nH]2,5.6
COc1ccc(cc1)c2cnc3c(Br)cnn3c2,5.4
OCCCNc1ncnc2[nH]cc(c3ccccc3)c12,5.6
Cn1cc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4,5.8
CN(C)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,7.0
COCCOC1CCC(CC1)n2nc(c3ccc(Nc4oc5c(C)cc(C)cc5n4)cc3)c6c(N)ncnc26,8.1
Fc1cnc(Nc2ccccc2)nc1Nc3ccccc3,5.9
Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,7.6
COc1ccc(C=NNc2ncnc3c4ccccc4[nH]c23)cc1OC,5.5
CS(=O)(=O)c1cccc(c1)c2cnn3c(cc(nc23)c4ccccc4)C(=O)N,5.7
c1ccc(cc1)c2ccnc3[nH]ccc23,4.6
Cc1ccc(C)c(NC(=O)c2cc(nc3ccccc23)c4occc4)c1,5.8
Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)c1,7.4
Nc1n[nH]c2cccc(c3ccc(Br)cc3)c12,5.5
CNCC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,6.7
ON=C(c1nc2ccccc2[nH]1)c3nc4ccccc4[nH]3,5.6
Cc1cccc(NC(=O)Nc2ccc(cc2)c3cncc4c3c(N)nn4C)c1,5.7
Cc1ccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)cc1C,7.8
NC1=NC(=O)Nc2sccc12,4.3
CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,6.2
Cn1cc(cn1)c2cnn3c(N)c(cnc23)c4ccc(NC(=O)Nc5cccc(c5)C(F)(F)F)cc4,6.4
Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(=O)N)c1,5.5
CC(C)Oc1nccn2c(c3ccnc(NCC(C)(C)CO)n3)c(nc12)c4ccc(F)cc4F,5.7
Fc1ccc2SCc3c[nH]nc3c2c1,5.0
Clc1ccc(cc1)c2ccc3CNC(=O)c3c2,4.2
CC(C)Nc1ncc(Br)c(Nc2ncc(C)s2)n1,5.6
CN1CCN(CC1)c2ccc(cn2)c3cnc4NCCN(Cc5c(F)ccc(F)c5Cl)c4c3,6.1
CC(C)Cn1c(N)nc2ccc(cc12)c3c(nc4sccn34)c5ccc(F)cc5,5.4
CCC(N)(CC)C#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,6.7
COc1ccc(cc1)n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc23,6.0
CC(Nc1cncc(n1)n2cnc3ccc(cc23)C#N)c4ccccc4F,6.9
COc1cc(Nc2ncc(c(Nc3ccccc3C(=O)N)n2)[N+](=O)[O-])cc(OC)c1OC,7.5
CN(C)c1ccc(cc1NC(=O)Cc2ccccc2)c3nc4sccn4c3c5ccnc(Nc6cccc(c6)N7CCOCC7)n5,5.5
Oc1ccc(cc1)c2ccc3C(=Cc4ccc[nH]4)C(=O)Nc3c2,5.9
C1Oc2ccc(cc2O1)c3ncnc4[nH]ccc34,4.8
CCN(CC)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,6.2
Fc1ccc(cc1)C(=O)Nc2cccc(c2)C3Nc4ccc5ccccc5c4C6C=CCC36,6.1
COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4csc5c(C=CC(=O)NCCN(C)C)cnc(N)c45,5.5
CCN(CC)CCNC(=O)c1cccc(c1)n2nc(cc2NC(=O)Nc3cccc4ccccc34)C(C)(C)C,5.4
Nc1ncnc2scc(c3ccc(NC(=O)Nc4ccccc4)cc3)c12,6.4
Nc1ncnc2c1c(cn2C3CCCC3)C#C,5.5
CCc1c([nH]c2nccnc12)c3ccc(cc3)C(C)(C)O,5.6
CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOCC6CC6)c2)CC1,5.9
Ic1ccc(Oc2cncc3sc(cc23)C4=NC(=O)ON4)cc1,5.4
O=C1Nc2ccc3ncsc3c2C1=CNc4ccc(cc4)S(=O)(=O)Nc5ccccn5,7.6
COc1ccc2c(c1)c(cn2C)c3cc4nc(Br)cnc4[nH]3,6.1
COc1cccc(OC)c1CNc2nc(NC3CCCCC3)nc4ccc(Cl)cc24,5.8
Ic1cc2C(=O)Nc3ccccc3Nc2nn1,5.8
CC(C)S(=O)(=O)n1c(N)nc2ccc(cc12)c3c(nc4sccn34)c5ccc(F)cc5,5.7
Clc1ccc(cc1NC(=O)Cc2ccccc2)c3nc4sccn4c3c5ccnc(Nc6cccc(c6)N7CCOCC7)n5,6.4
OC1CCCc2nc(ccc12)C3C(=O)Nc4ccc(cc34)C#N,5.5
COc1ccc(c2ccc(NC(=O)Nc3cc(F)cc(F)c3)cc2)c4c(N)noc14,5.8
Cc1ccc(c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c4c(N)n[nH]c14,5.8
Nc1ncnc2NCCC(=Nc12)c3ccccc3,4.2
Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cn[nH]c5)c1,7.9
Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3,5.5
CNC(=O)N1CCN(CCCOc2ccc3Cc4c(n[nH]c4c3c2)c5ccc(nc5)C#N)CC1,5.5
[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,5.4
Cc1cnc(Nc2cccc(c2)S(=O)(=O)N)nc1Nc3ccc(OCC(=O)N)cc3,6.7
CCN1CCN(CC1)c2ccc(Nc3nccc(n3)c4c(nc5ccccn45)c6cccc(c6)C(=O)Nc7ccccc7F)cc2,7.6
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,6.2
Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5[nH]ccc5c4,7.0
COc1ccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cnn(CC(O)CO)c5)cc1,6.3
Nc1ncc(c2cocc2)c3scc(c4ccc(NC(=O)Nc5ccccc5F)cc4)c13,6.7
COc1c2C(=O)C=C(C)Oc2cc(O)c1c3nc4ccccc4[nH]3,6.3
CC(C)(O)c1cn(nn1)c2ccc3[nH]ncc3c2,4.4
Cc1ccc(s1)C2=C(C#N)C(=O)NC(=C2)c3cc(Br)ccc3O,6.0
CC1CNCCCN1S(=O)(=O)c2cccc3cncc(C)c23,6.1
COc1cccc(c1)C(C)NC(=O)N2CCC(=CC2)c3c[nH]c4ncccc34,5.5
CCNc1nc(C)c(s1)c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)C)n2,6.6
NC(=O)c1cc2c(cncc2s1)c3cccc(F)c3,6.0
Fc1cccc(F)c1C(=O)Nc2cccc(c2)c3nc4sccn4c3c5ccnc(Nc6cccc(c6)N7CCCC7=O)n5,5.3
Fc1ccc(cc1)c2nc3cnccn3c2c4ccnc(NCC5CC5)n4,5.5
O=C(NCC1CCCCC1)c2cc3c(n[nH]c3s2)c4ccccc4,5.5
Cc1cccc(NC(=O)Nc2ccc(cc2)c3cccc4[nH]nc(N)c34)c1,6.1
OCC(NC(=O)N1CCC(=CC1)c2c[nH]c3ncccc23)c4ccccc4,5.3
CC(=O)c1ccccc1c2ncnc3[nH]ccc23,4.2
Cc1cccc(NC(=O)Nc2ccc(cc2F)c3csc4c(cnc(N)c34)c5cnn(CCO)c5)c1,7.6
Cc1n[nH]c2ccc(cc12)c3cncc(OCC(N)Cc4cccc(Cl)c4)c3,5.3
Cc1cc(C)c(C=C2C(=O)Nc3ccccc23)[nH]1,5.9
Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)c13,7.7
Cc1n[nH]c2ccc(cc12)c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3,5.5
Fc1cccc(CNc2ncnc3[nH]cnc23)c1,4.6
NC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,5.4
CC(NC1=C(Nc2ccnc(Nc3cccc(C)c3)n2)C(=O)C1=O)C(C)(C)C,5.6
O=C1NC(=CC(=N1)c2ccc3[nH]ncc3c2)c4ccccc4,5.4
COCCOCC#Cc1cc(cs1)c2n[nH]c3c4ccc(CN5CCN(C)CC5)cc4C(=O)c23,5.7
C(c1ccccc1)n2nnc(c3ccc4[nH]ncc4c3)c2C5CC5,5.4
CN1CCN(CC1)c2ccc(cn2)c3cnc4NCCN(Cc5cc(Cl)ccc5C(F)(F)F)c4c3,5.9
Cn1cc(C=C2C(=O)Nc3cccnc23)c4ccccc14,5.3
Cc1cccc(NC(=O)Nc2ccc(cc2)c3noc4ncnc(N)c34)c1,5.3
Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CCN5CCOCC5)c1,7.2
NC(COc1cncc(c1)c2ccc3NC(=O)C(=Cc4occc4)c3c2)Cc5c[nH]c6ccccc56,6.1
Cc1ccccc1NC(=O)Nc2ccc(cc2)c3coc4ncnc(N)c34,5.6
CC(=O)Nc1ccc(cc1)n2nc3ccc(N)nc3n2,5.9
OC1CCN(CC1)c2ncnc3[nH]cc(c4ccccc4)c23,5.8
COc1ccc(NC(=O)Nc2ccc(cc2)c3cccc4onc(N)c34)cc1Cl,6.1
Nc1nnc2ccc(cn12)c3ccccc3,5.0
Clc1cc(cc(NCc2ccccc2)n1)c3c[nH]c4ncccc34,6.5
COc1cc(Nc2nccc(Nc3onc(c3)C4CCCCC4)n2)cc(OC)c1OC,5.3
CN1CCN(CC1)c2ccc(Nc3ncc(F)c(NC4C5CC(C=C5)C4C(=O)N)n3)cc2C,8.1
CCC1CC(CC1c2ncc3cnc4[nH]ccc4n23)NS(=O)(=O)C5CC5,5.9
Nc1ncnc2sccc12,4.5
FC(F)Sc1ccc(NC(=O)Cc2ccc(cc2)c3cccnc3)cc1,6.1
COc1ccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cnn(CC(C)(C)O)c5)cc1,6.8
Fc1ccc2ncn(c3ncc4NC(=O)N(C5CCOc6c(F)cccc56)c4n3)c2c1,6.5
Nc1nnc2cccc(c3ccc(C=C)cc3)n12,5.1
Cc1cc(C)cc(NC(=O)Nc2ccc(c(C)c2)c3cccc4C(=O)NCc34)c1,5.5
Brc1cnc2[nH]cc(c3ccccc3)c2c1,5.3
Cc1cccc(NC(=O)Nc2ccc3c(CCc4sc5ncnc(N)c5c34)c2)c1,5.6
CN1N=C(C(=C(N)C1=O)C(=O)C)c2ccccc2,4.2
Cc1ccc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4,6.2
Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3,5.5
NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc3c(F)cc(Br)cc3F,8.07
Oc1ccc(C=NNC(=O)Nc2cccc3nsnc23)c(O)c1,5.3
Cc1n[nH]c2ncc(C#N)c(c3ccccc3)c12,6.1
Nc1nc2ccc(cc2n1CC3CC3)c4c(nc5sccn45)c6ccc(F)cc6,5.4
OC(=O)c1ccccc1Nc2ccnc(Nc3ccc4[nH]ncc4c3)n2,6.5
Clc1ccc(cc1)C2CC(=C(C#N)C(=O)C2C(=O)c3ccccc3)c4ccccc4,6.0
O=C1C(=C(Nc2ccncc2)C1=O)NCCc3ccc(Oc4ccccc4)cc3,6.1
CNC(=O)C=Cc1cnc(N)c2c(csc12)c3ccc4sc(C)nc4c3,7.7
CNS(=O)(=O)c1ccccc1Nc2nc(Nc3cc(ccc3OC)N4CCN(CC4)C(=O)C)ncc2Br,7.2
Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,6.6
COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,6.3
Cc1cc(ccc1F)c2ncnc3[nH]ccc23,5.1
NC(=O)c1cc2c(cncc2s1)c3ccccc3,6.1
CNC(=O)c1ccccc1Sc2ccc3c(C=Cc4ccccn4)n[nH]c3c2,7.3
Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CC(C)(C)N)c1,7.2
NCCC(C(=O)Nc1ccc2[nH]ncc2c1)c3ccc(Cl)c(Cl)c3,6.0
Nc1ncnc2NCCNC(=O)c12,4.0
CCN(CC)CCCNC(=O)c1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(F)c4)cc3,6.8
CCCCOc1ncnc2[nH]cc(c3ccccc3)c12,6.2
COc1cccc(F)c1C2=NCc3cnc(Nc4ccc(C(=O)O)c(OC)c4)nc3c5ccc(Cl)cc25,6.5
Cc1cc(C)c2oc(Nc3ccc(cc3F)c4cccc(C(=O)N)c4N)nc2c1,6.8
COc1ccc(c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c4c(N)noc14,5.9
Cc1ccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cnn(C)c5)cc1,7.3
NC(=O)c1ccc2nc(cn2c1)c3oc(cc3)[N+](=O)[O-],6.4
CN1CCN(CC1)c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2,7.1
COc1nccn2c(c3ccnc(NCC(C)(C)CO)n3)c(nc12)c4ccc(F)cc4F,5.5
Oc1ccc(Nc2[nH]nc(c3ccc(O)cc3)c2c4ccc(O)cc4)cc1,6.1
O=C(Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3)c5ccccc5,6.2
Oc1c(Br)cc(C=NNC(=O)Nc2ccccc2)cc1Br,6.2
Cn1c2ccccc2c3c4C(=O)NCc4c5c6ccccc6n(CCC#N)c5c13,7.0
Cc1[nH]c(C=C2C(=O)Nc3ccccc23)c(C)c1CCC(=O)O,6.0
COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,7.9
[O-][N+](=O)c1ccc(NC(=O)N2CCc3[nH]c4c(Cl)cc(Cl)cc4c3C2)cc1,5.6
O=C1Cc2cc(cnc2N1)c3ccccc3,4.3
COc1ccc(c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c4c(N)noc14,6.1
COc1cccc(CNC(=O)c2cc3c(n[nH]c3s2)c4ccccc4)c1,6.1
FC(F)(F)c1ccc2c(NC(=O)Nc3cnccn3)ccnc2c1,5.5
COCCOC1CCC(CC1)n2nc(c3ccc(Nc4oc5c(Cl)cc(C)cc5n4)cc3)c6c(N)ncnc26,8.0
Nc1ncc(c2ccncc2)c3scc(c4ccc(NC(=O)Nc5cc(ccc5F)C(F)(F)F)cc4)c13,7.7
CNC(=O)c1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3,8.5
Nc1ncc(C=CC(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,7.2
NC1=CC(=O)NN1c2ccccn2,4.5
NC(=O)c1cc2c(cncc2s1)c3ccc(F)cc3F,6.0
NC(=O)c1cccc2cn[nH]c12,4.8
O=C(Cc1ccccc1)Nc2cccc(c2)c3nc4sccn4c3c5ccnc(Nc6ccc(cc6)N7CCOCC7)n5,5.8
CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(C=Cc4ccccc4)n2,7.2
CCOC(=O)C1=C2SC(=Cc3occc3)C(=O)N2C(=C(C#N)C1c4occc4)N,6.1
Fc1ccc(NC(=O)Nc2ccc(cc2)c3cccc4sncc34)cc1C(F)(F)F,5.4
CN1CCN(CC1)c2cccc(Nc3nccc(n3)c4c(nc5ccccn45)C(=O)N)c2,6.4
Nc1ncc(c2cocc2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13,7.1
Fc1cccc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4,5.8
Nc1nc2ccc(cc2n1c3nc(cs3)c4ccccc4)C#N,7.1
NC(COc1cncc(c1)c2cc3ccncc3s2)Cc4c[nH]c5ccccc45,5.6
Oc1cccc2c(NC(=O)Nc3cnccn3)cccc12,5.5
Cc1n[nH]c2ccc(cc12)c3cccnc3,4.3
CC(C)(C(=O)N)n1cc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4,7.4
Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CC(CN6CCCC6)C5,5.4
CCNC(=O)c1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(F)c4)cc3,7.9
CC(C)OC1=NNC(=O)C1=Cc2c[nH]c3ccccc23,5.6
COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N)c2cc1OC,5.4
CCOC(=O)c1c(C)n(c2ccc(I)cc2)c3c4ccccc4c(O)cc13,5.6
CN(C)c1ccc(cc1)c2cc(nc(NS(=O)(=O)c3ccc(N)cc3)n2)c4ccc(cc4)[N+](=O)[O-],6.0
Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,6.2
Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,7.0
CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,5.39
CN1CCN(CC1)C2CCC(CC2)n3cc(c4ccc(Oc5ccccc5)cc4)c6c(N)ncnc36,8.0
Nc1nccc2scc(c3ccc(NC(=O)Nc4ccccc4C(F)(F)F)cc3)c12,5.9
OCc1ccc(cc1)c2sc(nc2C(=O)O)N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3,5.9
CNc1nc(C)c(s1)c2ccnc(Nc3ccc(cc3)N4CCNCC4)n2,7.0
Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13,6.73
Cc1cc2cc(ccc2[nH]1)c3csc4c(cnc(N)c34)c5cccc(c5)S(=O)(=O)C,7.7
OC(=O)c1ccccc1Nc2ccnc(Nc3cccc(O)c3)n2,6.4
CNS(=O)(=O)c1ccccc1Nc2nc(Nc3cc(OC)c(OC)c(OC)c3)ncc2Cl,7.9
COc1cc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2cc1F,7.55
O=C(N1CCOCC1)c2cccc(c2)c3cnc4[nH]ccc4c3,5.4
CC(C)Cn1c2ccc(Nc3ncccn3)cc2c4c5CNC(=O)c5c6c(CCc7nn(C)cc67)c14,7.89
COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)nc3)ccnc2c1,4.6
COc1cc2nccc(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)c2cc1OC,6.0
C[C@H](NC(=O)c1cc(cnc1N)c2cnn(c2)C3CCOCC3)c4c(Cl)ccc(F)c4Cl,5.46
Cc1cc(Nc2nc(NCCc3cccnc3)ncc2Br)n[nH]1,5.6
Cc1cc(Nc2nc(NCC=C)ncc2Br)n[nH]1,5.5
Cc1cc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,6.8
Cc1cc(Nc2nc(NCc3onc(c3)C(C)(C)C)ncc2Br)n[nH]1,6.8
COCCCc1cc(Nc2nc(NCc3onc(C)c3)ncc2Br)n[nH]1,6.1
CCCc1cc(Nc2nc(NCc3onc(C)c3)ncc2Br)n[nH]1,7.0
Cc1cc(CNc2ncc(Br)c(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,7.2
COc1cc(CCc2cc(Nc3ccnc(NCc4onc(C)c4)n3)n[nH]2)cc(OC)c1,7.22
Cc1cc(CNc2ncc(Cl)c(Nc3cc(C)[nH]n3)n2)on1,7.5
Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,7.1
COCCCc1cc(Nc2ccnc(NCc3onc(C)c3)n2)n[nH]1,7.1
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,7.16
Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,6.7
Cc1cc(Nc2nc(NCCCc3c[nH]nc3C)ncc2Br)n[nH]1,6.9
Cc1cc(Nc2nc(NCCc3occc3)ncc2Br)n[nH]1,6.7
Cc1cnc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)cn1,7.0
Cc1cc(CCNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,6.4
Cc1cc(Nc2nc(NCc3ncccc3C)ncc2Br)n[nH]1,7.1
Cc1cc(Nc2nc(NCc3onc(c3)C(=O)N4CCCC4)ncc2Br)n[nH]1,5.3
Cc1cc(Nc2ccnc(NCc3onc(c3)C4CC4)n2)n[nH]1,7.6
Cc1cc(Nc2ccnc(NCc3onc(c3)C(=O)N)n2)n[nH]1,7.0
Cc1cc(CNc2nccc(Nc3cc(CO)[nH]n3)n2)on1,6.1
CCc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,7.4
CCc1cc(Nc2nc(NCc3onc(c3)c4ccccn4)ncc2Br)n[nH]1,7.1
CCCc1cc(Nc2nc(NCc3cccnc3)ncc2Br)n[nH]1,7.6
CC(C)c1cc(Nc2nc(NCc3cccnc3)ncc2Br)n[nH]1,7.2
COCCCc1cc(Nc2ccnc(NCc3onc(c3)C4CC4)n2)n[nH]1,7.6
COCCCc1cc(Nc2ccnc(NCc3onc(c3)C(=O)N)n2)n[nH]1,7.2
COc1cc(CCc2cc(Nc3ccnc(NCc4ccccn4)n3)n[nH]2)cc(OC)c1,8.3
COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)on4)n3)n[nH]2)cc(OC)c1,8.7
Cc1ccccc1C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,6.69
Cc1cccc(c1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,6.09
Cc1ccc(cc1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,6.73
Fc1ccc(cc1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,6.02
Fc1cccc(c1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,7.1
Fc1cc(F)cc(c1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,5.4
Fc1ccc(C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4)c(F)c1,6.2
FC(F)(F)c1ccc(cc1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,5.31
Clc1ccc(C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4)c(Cl)c1,6.14
COc1ccc(cc1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,7.07
CCOc1ccc(cc1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,5.2
Nc1ccc(cc1)C(=C2C(=O)Nc3ccccc23)c4nc5ccccc5[nH]4,7.24
Brc1ccc2NC(=O)C(=C(c3ccccc3)c4nc5ccccc5[nH]4)c2c1,6.35
Brc1ccc2C(=C(c3ccccc3)c4nc5ccccc5[nH]4)C(=O)Nc2c1,5.31
Brc1cccc2C(=C(c3ccccc3)c4nc5ccccc5[nH]4)C(=O)Nc12,5.31
OC(=O)c1ccc2NC(=O)C(=C(c3ccccc3)c4nc5ccccc5[nH]4)c2c1,7.12
OC(=O)c1ccc2C(=C(c3ccccc3)c4nc5ccccc5[nH]4)C(=O)Nc2c1,5.8
OC(=O)c1cccc2C(=C(c3ccccc3)c4nc5ccccc5[nH]4)C(=O)Nc12,4.61
Nc1ccc2NC(=O)C(=C(c3ccccc3)c4nc5ccccc5[nH]4)c2c1,7.89
Cc1ccc(cc1)C(=C2C(=O)Nc3ccc(cc23)C(=O)O)c4nc5ccccc5[nH]4,7.17
Cc1ccc(cc1)C(=C2C(=O)Nc3ccc(N)cc23)c4nc5ccccc5[nH]4,7.29
COc1ccc2[nH]c(nc2c1)C(=C3C(=O)Nc4ccc(cc34)C(=O)O)c5ccccc5,7.41
COc1ccc2[nH]c(nc2c1)C(=C3C(=O)Nc4ccc(N)cc34)c5ccccc5,7.38
CCCCNC(=O)c1ccc2NC(=O)C(=C(c3ccccc3)c4nc5ccccc5[nH]4)c2c1,4.52
COCCNC(=O)c1ccc2NC(=O)C(=C(c3ccccc3)c4nc5ccccc5[nH]4)c2c1,5.01
CN1CCN(CC1)C(=O)c2ccc3NC(=O)C(=C(c4ccccc4)c5nc6ccccc6[nH]5)c3c2,6.01
CCCCNS(=O)(=O)c1ccc2NC(=O)C(=C(c3ccccc3)c4nc5ccccc5[nH]4)c2c1,6.52
COCCNS(=O)(=O)c1ccc2NC(=O)C(=C(c3ccccc3)c4nc5ccccc5[nH]4)c2c1,4.52
CN1CCN(CC1)S(=O)(=O)c2ccc3NC(=O)C(=C(c4ccccc4)c5nc6ccccc6[nH]5)c3c2,4.52
CCN1CCC(CC1)Oc2ccc3NC(=O)C(=C(c4ccccc4)c5nc6cc(OC)ccc6[nH]5)c3c2,6.13
CCN1CCCC(C1)Nc2ccc3NC(=O)C(=C(c4ccccc4)c5nc6cc(OC)ccc6[nH]5)c3c2,6.0
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccccc4)c5nc6cc(OC)ccc6[nH]5)c3c2,7.39
COCCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccccc4)c5nc6ccccc6[nH]5)c3c2,7.3
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccccc4)c5nc6ccccc6[nH]5)c3c2,7.77
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccc(C)cc4)c5nc6ccccc6[nH]5)c3c2,7.23
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccc(OC)cc4)c5nc6ccccc6[nH]5)c3c2,7.36
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4cccc(F)c4)c5nc6ccccc6[nH]5)c3c2,7.42
